	[4, 5, 12, 12, 5, 12, 12, 1, 1, 1, 1, 12, 1, 1, 1, 12, 12, 12, 1, 1, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, ],
	[4, 5, 12, 12, 5, 12, 12, 12, 1, 1, 1, 1, 1, 12, 12, 12, 12, 12, 1, 1, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 0, 0, ],
	[4, 5, 12, 1, 1, 1, 1, 12, 12, 1, 1, 12, 12, 12, 12, 12, 12, 12, 1, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 0, 0, ],
	[4, 5, 12, 12, 12, 12, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 1, 5, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 5, 13, 13, ],
	[4, 5, 12, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 12, 12, 1, 1, 5, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 5, 13, 13, ],
	[4, 5, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 12, 1, 1, 5, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 5, 13, 13, ],
	[4, 5, 12, 1, 5, 4, 1, 1, 4, 4, 5, 5, 5, 5, 1, 12, 12, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 5, 13, 13, ],
	[4, 5, 12, 5, 4, 4, 1, 1, 4, 4, 1, 12, 12, 12, 12, 12, 12, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 13, 13, ],
	[4, 5, 1, 5, 4, 1, 1, 4, 4, 4, 1, 12, 12, 12, 12, 12, 12, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 13, 13, ],
	[4, 1, 1, 4, 4, 1, 1, 4, 4, 4, 1, 1, 1, 12, 12, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 13, 13, ],
	[4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 1, 1, ],
	[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, ],
	[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, ],
	[4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, ],
	[4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, ],
	[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, ],
]
